frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
17070,569,TERANG,145.35,205.89,250,120.21,85.68,16.9,1,0,1,0,0,0,0.05,IDLE,0,6,0,IDLE,TIDAK ADA
17100,570,TERANG,145.3,206.31,252,120.12,86.19,16.85,1,0,1,0,0,0,60.21,IDLE,0,6,0,IDLE,TIDAK ADA
17130,571,TERANG,145.28,206.06,252,120.23,85.83,16.54,1,0,1,0,0,0,76.56,IDLE,0,6,0,IDLE,TIDAK ADA
17160,572,TERANG,145.31,206.1,251,120.26,85.84,16.15,1,0,1,0,0,0,26.61,IDLE,0,6,0,IDLE,TIDAK ADA
17190,573,TERANG,145.43,206.18,252,120.31,85.86,16.56,1,0,1,0,0,0,11.56,IDLE,0,6,0,IDLE,TIDAK ADA
17220,574,TERANG,145.34,206.42,249,120.13,86.29,16.11,1,0,1,0,0,0,24.75,IDLE,0,6,0,IDLE,TIDAK ADA
17250,575,TERANG,145.46,206.28,250,120.14,86.14,16.35,1,0,1,0,0,0,163.2,IDLE,0,6,0,IDLE,TIDAK ADA
17280,576,TERANG,145.37,205.81,251,120.17,85.64,16.6,1,0,1,0,0,0,25.6,IDLE,0,6,0,IDLE,TIDAK ADA
17310,577,TERANG,145.3,206.57,250,120.55,86.02,16.49,1,0,1,0,0,0,26.36,IDLE,0,6,0,IDLE,TIDAK ADA
17340,578,TERANG,146.16,206.33,249,121.65,84.68,15.56,1,0,1,0,0,0,110.78,IDLE,0,6,0,IDLE,TIDAK ADA
17370,579,TERANG,146.2,206.23,248,121.61,84.62,14.89,1,0,1,0,0,0,226.14,ON,3,0,16,ON,ADA
17400,580,TERANG,145.97,206.35,248,121.69,84.66,15.16,1,0,1,0,0,0,48.54,IDLE,0,6,0,IDLE,TIDAK ADA
17430,581,TERANG,146.1,206.5,246,121.73,84.77,14.86,1,0,1,0,0,0,38.12,IDLE,0,6,0,IDLE,TIDAK ADA
17460,582,TERANG,146.01,206.21,247,121.55,84.65,15.22,1,0,1,0,0,0,1.28,IDLE,0,6,0,IDLE,TIDAK ADA
17490,583,TERANG,146.13,206.2,249,121.69,84.51,15.41,1,0,1,0,0,0,0.34,IDLE,0,6,0,IDLE,TIDAK ADA
17520,584,TERANG,146.1,206.24,248,121.69,84.55,15.62,1,0,1,0,0,0,2.48,IDLE,0,6,0,IDLE,TIDAK ADA
17550,585,TERANG,145.92,206.1,250,121.5,84.61,15.64,1,0,1,0,0,0,22.1,IDLE,0,6,0,IDLE,TIDAK ADA
17580,586,TERANG,145.71,206.54,248,120.91,85.62,15.45,1,0,1,0,0,0,53.16,IDLE,0,6,0,IDLE,TIDAK ADA
17610,587,TERANG,145.94,206.49,248,121.41,85.08,15.66,1,0,1,0,0,0,107.8,ON,0,3,7,ON,TIDAK ADA
17640,588,TERANG,145.63,206.12,249,120.12,86,16.06,1,0,1,0,0,0,8.55,IDLE,0,6,0,IDLE,TIDAK ADA
17670,589,TERANG,145.59,206.36,249,120.42,85.93,15.52,1,0,1,0,0,0,0.6,IDLE,0,6,0,IDLE,TIDAK ADA
17700,590,TERANG,145.77,206.42,248,120.59,85.83,15.13,1,0,1,0,0,0,0.07,IDLE,0,6,0,IDLE,TIDAK ADA
17730,591,TERANG,145.67,206.53,249,120.41,86.11,15.8,1,0,1,0,0,0,43.68,IDLE,0,6,0,IDLE,TIDAK ADA
17760,592,TERANG,146.16,206.62,245,121.97,84.66,15.77,1,0,1,0,0,0,0.85,IDLE,0,6,0,IDLE,TIDAK ADA
17790,593,TERANG,146.14,206.65,248,122,84.65,16.2,1,0,1,0,0,0,0.04,IDLE,0,6,0,IDLE,TIDAK ADA
17820,594,TERANG,146.14,206.57,246,121.74,84.82,16.24,1,0,1,0,0,0,0.23,IDLE,0,6,0,IDLE,TIDAK ADA
17850,595,TERANG,145.75,206.99,245,122.09,84.9,15.56,1,0,1,0,0,0,7.28,IDLE,0,6,0,IDLE,TIDAK ADA
17880,596,TERANG,145.86,206.99,246,122.18,84.81,16.37,1,0,1,0,0,0,11.15,IDLE,0,6,0,IDLE,TIDAK ADA
17910,597,TERANG,145.87,206.86,246,121.96,84.9,15.51,1,0,1,0,0,0,12.97,IDLE,0,6,0,IDLE,TIDAK ADA
17940,598,TERANG,146.02,206.8,245,122.21,84.59,15.76,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
17970,599,TERANG,145.78,206.66,246,121.92,84.74,15.93,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
18000,600,TERANG,145.68,206.6,249,121.76,84.84,15.83,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
