frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
5700,190,TERANG,149.18,85.41,142,72.76,12.65,5.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5730,191,TERANG,149.29,85.41,142,72.81,12.6,5.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5760,192,TERANG,149.33,85.43,142,72.81,12.62,5.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5790,193,TERANG,149.34,85.45,142,72.83,12.63,5.4,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5820,194,TERANG,149.29,86.28,143,73.58,12.71,5.19,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5850,195,TERANG,149.32,86.31,142,73.61,12.7,5.14,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5880,196,TERANG,149.35,86.38,142,73.66,12.72,5.12,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5910,197,TERANG,149.39,86.34,142,73.54,12.79,5.12,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5940,198,TERANG,149.41,86.37,142,73.65,12.72,5.14,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
5970,199,TERANG,149.36,86.35,142,73.66,12.69,5.13,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6000,200,TERANG,149.36,86.38,142,73.74,12.63,5.11,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6030,201,TERANG,149.33,86.34,142,73.73,12.61,5.14,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6060,202,TERANG,149.46,86.4,142,73.74,12.67,5.08,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6090,203,TERANG,149.46,86.3,142,73.69,12.61,5.16,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6120,204,TERANG,150.33,85.85,136,73.11,12.74,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6150,205,TERANG,150.28,85.75,137,73.1,12.64,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6180,206,TERANG,150.19,85.77,137,73.08,12.69,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6210,207,TERANG,150,85.78,137,73.13,12.65,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6240,208,TERANG,149.52,85.71,137,73.04,12.67,5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6270,209,TERANG,149.27,85.81,137,73.1,12.7,5.05,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6300,210,TERANG,149.15,85.75,137,73.05,12.7,5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6330,211,TERANG,149.13,85.81,137,73.12,12.7,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6360,212,TERANG,149.15,85.82,137,73.12,12.7,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6390,213,TERANG,149.11,85.81,137,73.09,12.71,5.03,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6420,214,TERANG,148.6,86.26,132,73.48,12.77,4.71,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6450,215,TERANG,148.57,86.26,132,73.42,12.84,4.73,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6480,216,TERANG,148.57,86.28,132,73.53,12.75,4.77,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6510,217,TERANG,148.57,86.3,132,73.42,12.88,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6540,218,TERANG,148.57,86.25,132,73.46,12.79,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6570,219,TERANG,148.57,86.3,132,73.43,12.87,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6600,220,TERANG,148.56,86.26,132,73.52,12.74,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6630,221,TERANG,148.56,86.34,132,73.48,12.87,4.71,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6660,222,TERANG,148.51,86.3,132,73.42,12.88,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6690,223,TERANG,148.53,86.31,132,73.54,12.77,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6720,224,TERANG,148.46,85.86,134,73.08,12.79,4.77,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6750,225,TERANG,148.43,85.91,134,73.03,12.87,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6780,226,TERANG,148.45,85.91,132,73,12.91,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6810,227,TERANG,148.45,85.9,132,73.01,12.89,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6840,228,TERANG,148.45,85.93,132,73.09,12.84,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6870,229,TERANG,148.45,85.97,132,73.11,12.86,4.69,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6900,230,TERANG,148.44,85.95,132,73.03,12.91,4.66,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6930,231,TERANG,148.44,85.94,132,73.04,12.91,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6960,232,TERANG,148.45,85.93,132,73.05,12.89,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
6990,233,TERANG,148.45,85.89,132,73.05,12.84,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7020,234,TERANG,148.38,85.98,146,73.53,12.45,5.24,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7050,235,TERANG,148.34,85.99,146,73.54,12.45,5.25,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7080,236,TERANG,148.35,85.99,146,73.5,12.49,5.21,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7110,237,TERANG,148.32,85.98,146,73.52,12.47,5.22,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7140,238,TERANG,148.35,85.97,146,73.49,12.48,5.23,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7170,239,TERANG,148.35,86.06,146,73.58,12.49,5.22,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7200,240,TERANG,148.34,86.05,146,73.56,12.49,5.23,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7230,241,TERANG,148.34,86,146,73.49,12.51,5.22,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7260,242,TERANG,148.34,86.02,146,73.53,12.49,5.25,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7290,243,TERANG,148.34,86.01,146,73.57,12.45,5.25,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7320,244,TERANG,148.27,85.95,135,73.18,12.77,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7350,245,TERANG,148.24,86.03,135,73.15,12.88,4.77,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7380,246,TERANG,148.25,85.93,135,73.06,12.87,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7410,247,TERANG,148.28,85.92,135,73.13,12.79,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7440,248,TERANG,148.27,86.07,135,73.15,12.93,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7470,249,TERANG,148.25,85.97,135,73.09,12.88,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7500,250,TERANG,148.25,85.95,135,73.11,12.84,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7530,251,TERANG,148.25,85.93,135,73.12,12.81,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7560,252,TERANG,148.25,85.93,135,73.1,12.83,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7590,253,TERANG,148.23,85.9,135,73.09,12.81,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7620,254,TERANG,148.01,84.36,142,72.35,12.02,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7650,255,TERANG,147.47,84.51,142,72.46,12.05,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7680,256,TERANG,147.74,84.46,142,72.34,12.11,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7710,257,TERANG,148.13,84.58,142,72.4,12.19,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7740,258,TERANG,148.13,84.58,142,72.49,12.09,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7770,259,TERANG,148.23,84.56,142,72.4,12.15,4.84,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7800,260,TERANG,148.38,84.43,142,72.33,12.1,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7830,261,TERANG,148.71,84.45,142,72.43,12.01,4.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7860,262,TERANG,148.49,84.8,142,72.47,12.33,4.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7890,263,TERANG,148.62,84.71,142,72.45,12.26,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7920,264,TERANG,149.31,85.7,139,73.24,12.46,4.83,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7950,265,TERANG,149.26,85.79,139,73.31,12.49,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
7980,266,TERANG,149.2,85.76,139,73.32,12.43,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8010,267,TERANG,149.25,85.72,139,73.27,12.44,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8040,268,TERANG,149.26,85.75,139,73.27,12.48,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8070,269,TERANG,149.25,85.85,139,73.34,12.5,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8100,270,TERANG,149.28,85.8,139,73.29,12.52,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8130,271,TERANG,149.28,85.71,139,73.31,12.39,4.81,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8160,272,TERANG,149.22,85.75,139,73.29,12.46,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8190,273,TERANG,149.26,85.85,139,73.28,12.57,4.77,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8220,274,TERANG,149.36,86.42,129,73.42,13,4.92,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8250,275,TERANG,149.33,86.49,129,73.47,13.02,4.95,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8280,276,TERANG,149.33,86.36,129,73.4,12.96,4.94,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8310,277,TERANG,149.34,86.27,129,73.35,12.93,4.84,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8340,278,TERANG,149.34,86.28,129,73.38,12.9,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8370,279,TERANG,149.33,86.36,129,73.42,12.94,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8400,280,TERANG,149.34,86.33,129,73.39,12.94,4.92,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8430,281,TERANG,149.32,86.45,129,73.44,13.01,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8460,282,TERANG,149.34,86.3,129,73.41,12.89,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8490,283,TERANG,149.33,86.31,129,73.43,12.87,4.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8520,284,TERANG,149.31,86.42,133,73.45,12.97,5.2,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8550,285,TERANG,143.69,86.31,133,73.38,12.93,5.07,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8580,286,TERANG,102.65,86.33,133,73.43,12.9,5.09,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8610,287,TERANG,97.72,86.4,132,73.39,13.01,5.13,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8640,288,TERANG,137.89,86.33,132,73.39,12.93,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8670,289,TERANG,126.93,86.34,132,73.28,13.06,5.05,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8700,290,TERANG,107.37,86.32,132,73.37,12.95,5.03,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8730,291,TERANG,95.16,86.31,132,73.36,12.95,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8760,292,TERANG,93.37,86.34,132,73.33,13.01,5.02,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8790,293,TERANG,109.33,86.36,132,73.39,12.97,5.07,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8820,294,TERANG,112.29,85.43,134,73,12.43,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8850,295,TERANG,133.25,85.45,134,73.01,12.44,4.81,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8880,296,TERANG,145.34,85.48,134,73.09,12.4,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8910,297,TERANG,146.25,85.39,135,73.13,12.26,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8940,298,TERANG,146.83,85.44,135,73,12.44,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
8970,299,TERANG,147.45,85.41,135,72.98,12.43,4.77,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9000,300,TERANG,148.15,85.45,135,73.07,12.38,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9030,301,TERANG,148.48,85.45,135,73.04,12.41,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9060,302,TERANG,148.33,85.37,135,72.92,12.45,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9090,303,TERANG,148.44,85.4,135,73,12.4,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9120,304,TERANG,148.91,85.18,135,72.81,12.36,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9150,305,TERANG,148.87,85.28,135,72.77,12.51,4.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9180,306,TERANG,148.85,85.28,135,72.73,12.55,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9210,307,TERANG,148.82,85.28,135,72.78,12.51,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9240,308,TERANG,148.84,85.27,134,72.87,12.4,4.95,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9270,309,TERANG,148.86,85.35,134,72.79,12.56,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9300,310,TERANG,148.9,85.35,134,72.77,12.58,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9330,311,TERANG,148.94,85.35,134,72.88,12.47,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9360,312,TERANG,148.91,85.36,134,72.91,12.45,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9390,313,TERANG,148.94,85.32,134,72.83,12.49,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9420,314,TERANG,149.41,85.94,139,73.58,12.35,4.95,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9450,315,TERANG,149.38,86.12,139,73.71,12.41,5.12,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9480,316,TERANG,149.35,86.16,139,73.71,12.45,4.96,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9510,317,TERANG,149.35,85.99,139,73.58,12.41,4.94,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9540,318,TERANG,149.38,86.08,139,73.67,12.41,5.03,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9570,319,TERANG,149.34,86.1,145,73.56,12.54,5.21,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9600,320,TERANG,149.37,86.17,139,73.65,12.52,5.11,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9630,321,TERANG,149.36,86.16,139,73.72,12.44,5.13,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9660,322,TERANG,149.36,86.06,139,73.62,12.44,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9690,323,TERANG,149.4,86.17,139,73.62,12.55,5.1,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9720,324,TERANG,149.44,85.65,133,72.93,12.72,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9750,325,TERANG,149.4,85.65,133,72.95,12.7,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9780,326,TERANG,149.4,85.66,133,72.97,12.7,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9810,327,TERANG,149.4,85.69,133,73.07,12.62,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9840,328,TERANG,149.41,85.65,133,73.02,12.63,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9870,329,TERANG,149.4,85.61,133,72.98,12.63,4.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9900,330,TERANG,149.41,85.61,133,72.92,12.69,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9930,331,TERANG,149.41,85.76,133,73.02,12.74,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9960,332,TERANG,149.41,85.65,133,72.94,12.72,4.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
9990,333,TERANG,149.4,85.61,133,72.94,12.67,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10020,334,TERANG,149.34,85.91,133,73.39,12.52,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10050,335,TERANG,149.36,85.95,137,73.36,12.59,5.04,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10080,336,TERANG,149.35,85.92,133,73.33,12.59,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10110,337,TERANG,149.36,85.9,133,73.35,12.55,4.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10140,338,TERANG,149.35,86.01,133,73.38,12.63,4.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10170,339,TERANG,149.35,86.04,133,73.45,12.59,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10200,340,TERANG,149.36,86.12,138,73.37,12.75,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10230,341,TERANG,149.38,86.03,133,73.34,12.68,4.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10260,342,TERANG,149.36,86.02,133,73.36,12.65,4.81,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10290,343,TERANG,149.36,86.06,138,73.28,12.78,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10320,344,TERANG,149.44,85.72,137,73.26,12.46,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10350,345,TERANG,149.41,85.75,137,73.29,12.46,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10380,346,TERANG,149.41,85.75,137,73.28,12.47,4.93,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10410,347,TERANG,149.41,85.72,137,73.26,12.46,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10440,348,TERANG,149.41,85.72,137,73.31,12.41,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10470,349,TERANG,149.41,85.73,137,73.28,12.45,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10500,350,TERANG,149.41,85.73,137,73.28,12.45,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10530,351,TERANG,149.41,85.77,137,73.31,12.45,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10560,352,TERANG,149.41,85.72,137,73.32,12.4,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10590,353,TERANG,149.41,85.72,137,73.31,12.41,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10620,354,TERANG,149.48,85.86,144,73.35,12.51,5.26,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10650,355,TERANG,149.45,85.75,143,73.2,12.55,5.27,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10680,356,TERANG,149.45,85.7,143,73.23,12.47,5.24,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10710,357,TERANG,149.43,85.73,143,73.28,12.45,5.24,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10740,358,TERANG,149.46,85.66,143,73.23,12.43,5.22,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10770,359,TERANG,149.47,85.72,143,73.15,12.57,5.16,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10800,360,TERANG,149.47,85.77,143,73.15,12.61,5.16,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10830,361,TERANG,149.47,85.66,143,73.2,12.46,5.17,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10860,362,TERANG,149.41,85.67,143,73.2,12.47,5.17,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10890,363,TERANG,149.44,85.7,143,73.15,12.55,5.18,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10920,364,TERANG,149.53,85.32,131,73.33,12,4.41,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10950,365,TERANG,149.47,85.52,131,73.38,12.14,4.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
10980,366,TERANG,149.47,85.52,131,73.35,12.16,4.44,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11010,367,TERANG,149.47,85.52,131,73.35,12.16,4.37,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11040,368,TERANG,149.49,85.49,131,73.31,12.18,4.38,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11070,369,TERANG,149.45,85.64,137,73.31,12.33,4.65,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11100,370,TERANG,149.45,85.58,137,73.32,12.26,4.66,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11130,371,TERANG,149.45,85.58,133,73.34,12.24,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11160,372,TERANG,149.45,85.45,131,73.29,12.17,4.41,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11190,373,TERANG,149.48,85.76,137,73.41,12.35,4.63,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11220,374,TERANG,149.52,86.14,144,73.58,12.56,5.51,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11250,375,TERANG,149.51,86.19,144,73.62,12.57,5.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11280,376,TERANG,149.52,86.16,144,73.65,12.51,5.49,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11310,377,TERANG,149.54,86.17,144,73.68,12.49,5.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11340,378,TERANG,149.48,86.16,144,73.62,12.54,5.49,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11370,379,TERANG,149.51,86.17,144,73.59,12.58,5.51,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11400,380,TERANG,149.49,86.1,144,73.63,12.47,5.45,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11430,381,TERANG,149.48,86.15,144,73.61,12.55,5.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11460,382,TERANG,149.48,86.06,144,73.55,12.51,5.44,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11490,383,TERANG,149.46,86.08,144,73.61,12.48,5.47,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11520,384,TERANG,149.41,86.79,138,73.6,13.19,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11550,385,TERANG,149.36,86.81,138,73.66,13.14,4.93,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11580,386,TERANG,149.34,86.77,138,73.7,13.08,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11610,387,TERANG,149.41,86.76,138,73.62,13.14,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11640,388,TERANG,149.38,86.74,138,73.6,13.14,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11670,389,TERANG,149.41,86.79,138,73.68,13.11,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11700,390,TERANG,149.34,86.72,138,73.52,13.2,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
