frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
5610,187,TERANG,144.88,203.62,250,120.53,83.09,15.82,1,0,1,0,0,0,1.91,IDLE,0,6,0,IDLE,TIDAK ADA
5640,188,TERANG,144.65,203.28,250,120.77,82.51,16.49,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
5670,189,TERANG,144.72,203.64,250,120.72,82.92,15.05,1,0,1,0,0,0,1.53,IDLE,0,6,0,IDLE,TIDAK ADA
5700,190,TERANG,145.05,203.53,249,120.6,82.93,15.44,1,0,1,0,0,0,1.85,IDLE,0,6,0,IDLE,TIDAK ADA
5730,191,TERANG,145.09,203.55,251,120.59,82.96,15.47,1,0,1,0,0,0,25.3,IDLE,0,6,0,IDLE,TIDAK ADA
5760,192,TERANG,145.45,203.31,250,120.67,82.64,15.66,1,0,1,0,0,0,0.26,IDLE,0,6,0,IDLE,TIDAK ADA
5790,193,TERANG,145.46,203.71,247,121.03,82.68,16.99,1,0,1,0,0,0,1.51,IDLE,0,6,0,IDLE,TIDAK ADA
5820,194,TERANG,145.46,203.79,245,121.27,82.52,16.89,1,0,1,0,0,0,2.39,IDLE,0,6,0,IDLE,TIDAK ADA
5850,195,TERANG,145.47,203.94,243,121.32,82.62,16.09,1,0,1,0,0,0,0.36,IDLE,0,6,0,IDLE,TIDAK ADA
5880,196,TERANG,145.4,204.06,245,121.24,82.82,16.26,1,0,1,0,0,0,7.4,IDLE,0,6,0,IDLE,TIDAK ADA
5910,197,TERANG,145.32,203.84,246,121.22,82.61,17.35,1,0,1,0,0,0,20.89,IDLE,0,6,0,IDLE,TIDAK ADA
5940,198,TERANG,145.46,204.09,244,121.38,82.71,16.52,1,0,1,0,0,0,57.91,IDLE,0,6,0,IDLE,TIDAK ADA
5970,199,TERANG,145.4,204.07,247,121.19,82.89,16.86,1,0,1,0,0,0,14.66,IDLE,0,6,0,IDLE,TIDAK ADA
6000,200,TERANG,145.33,204.03,244,121.24,82.79,16.39,1,0,1,0,0,0,11.49,IDLE,0,6,0,IDLE,TIDAK ADA
6030,201,TERANG,145.38,204.03,245,121.21,82.82,16.53,1,0,1,0,0,0,51.49,IDLE,0,6,0,IDLE,TIDAK ADA
6060,202,TERANG,145.11,203.84,245,121.14,82.7,16.86,1,0,1,0,0,0,23.32,IDLE,0,6,0,IDLE,TIDAK ADA
6090,203,TERANG,144.93,203.66,248,120.72,82.94,16.47,1,0,1,0,0,0,10.1,IDLE,0,6,0,IDLE,TIDAK ADA
6120,204,TERANG,144.79,203.74,247,120.63,83.11,16.56,1,0,1,0,0,0,6.95,IDLE,0,6,0,IDLE,TIDAK ADA
6150,205,TERANG,144.89,204.19,245,120.23,83.96,15.07,1,0,1,0,0,0,3.32,IDLE,0,6,0,IDLE,TIDAK ADA
6180,206,TERANG,144.85,203.84,246,120.19,83.65,15.88,1,0,1,0,0,0,25.35,IDLE,0,6,0,IDLE,TIDAK ADA
6210,207,TERANG,144.82,203.92,245,120.13,83.79,15.28,1,0,1,0,0,0,9.68,IDLE,0,6,0,IDLE,TIDAK ADA
6240,208,TERANG,144.83,204.01,247,119.39,84.62,15.64,1,0,1,0,0,0,31.52,IDLE,0,6,0,IDLE,TIDAK ADA
6270,209,TERANG,144.81,204.01,245,120.09,83.92,14.82,1,0,1,0,0,0,67.31,IDLE,0,4,0,IDLE,TIDAK ADA
6300,210,TERANG,144.85,204.14,246,120.12,84.03,15.28,1,0,1,0,0,0,14.59,IDLE,0,6,0,IDLE,TIDAK ADA
6330,211,TERANG,144.81,204.36,246,120.35,84,15.29,1,0,1,0,0,0,14.58,IDLE,0,6,0,IDLE,TIDAK ADA
6360,212,TERANG,144.84,204.27,247,120.33,83.94,15.38,1,0,1,0,0,0,3.17,IDLE,0,6,0,IDLE,TIDAK ADA
6390,213,TERANG,144.85,203.9,245,120.19,83.71,14.88,1,0,1,0,0,0,1.68,IDLE,0,6,0,IDLE,TIDAK ADA
6420,214,TERANG,144.86,204.06,246,120.19,83.87,15.31,1,0,1,0,0,0,15.92,IDLE,0,6,0,IDLE,TIDAK ADA
6450,215,TERANG,144.96,202.71,246,120.06,82.66,17.32,1,0,1,0,0,0,392.97,ON,3,0,2,ON,ADA
6480,216,TERANG,144.6,203.09,246,120.16,82.93,17.08,1,0,1,0,0,0,139.79,ON,2,0,32,ON,ADA
6510,217,TERANG,144.71,203.07,246,120.16,82.91,17.09,1,0,1,0,0,0,37.03,IDLE,0,6,0,IDLE,TIDAK ADA
6540,218,TERANG,144.86,203.15,246,120.2,82.94,17.07,1,0,1,0,0,0,63.47,IDLE,0,2,0,IDLE,TIDAK ADA
6570,219,TERANG,144.85,202.9,247,120.12,82.78,16.91,1,0,1,0,0,0,21.9,IDLE,0,6,0,IDLE,TIDAK ADA
6600,220,TERANG,144.87,203.12,246,120.08,83.03,16.49,1,0,1,0,0,0,9.63,IDLE,0,6,0,IDLE,TIDAK ADA
6630,221,TERANG,144.41,202.88,246,120.1,82.78,17.1,1,0,1,0,0,0,7.64,IDLE,0,6,0,IDLE,TIDAK ADA
6660,222,TERANG,144.06,202.64,247,120.03,82.61,18.36,1,0,1,0,0,0,2.86,IDLE,0,6,0,IDLE,TIDAK ADA
6690,223,TERANG,144.28,202.91,247,120.13,82.78,17.07,1,0,1,0,0,0,34.53,IDLE,0,6,0,IDLE,TIDAK ADA
6720,224,TERANG,144.28,202.86,246,120.03,82.83,17.12,1,0,1,0,0,0,16.97,IDLE,0,6,0,IDLE,TIDAK ADA
6750,225,TERANG,144.08,201.86,247,119.23,82.63,17.51,1,0,1,0,0,0,5.68,IDLE,0,6,0,IDLE,TIDAK ADA
6780,226,TERANG,144.08,202.14,246,119.42,82.71,17.22,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
6810,227,TERANG,144.05,201.97,244,119.37,82.6,16.64,1,0,1,0,0,0,0.2,IDLE,0,6,0,IDLE,TIDAK ADA
6840,228,TERANG,144.07,201.96,247,119.33,82.63,17.4,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
6870,229,TERANG,144.05,202,245,119.4,82.61,17.05,1,0,1,0,0,0,0.13,IDLE,0,6,0,IDLE,TIDAK ADA
6900,230,TERANG,143.47,200.96,245,118.43,82.53,15.8,1,0,1,0,0,0,0.27,IDLE,0,6,0,IDLE,TIDAK ADA
6930,231,TERANG,143.43,200.94,246,118.63,82.3,15.59,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
6960,232,TERANG,143.43,201.18,246,118.56,82.63,15.5,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
6990,233,TERANG,143.43,201.17,245,118.57,82.61,15.46,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7020,234,TERANG,143.44,200.91,245,118.57,82.34,15.66,1,0,1,0,0,0,0.13,IDLE,0,6,0,IDLE,TIDAK ADA
7050,235,TERANG,143.43,201.17,245,118.33,82.84,15.57,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7080,236,TERANG,143.44,201.18,245,118.65,82.53,15.54,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7110,237,TERANG,143.47,201.23,241,118.57,82.66,15.25,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7140,238,TERANG,143.5,201.03,245,118.44,82.6,15.61,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7170,239,TERANG,143.5,201.21,245,118.83,82.38,15.47,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7200,240,TERANG,143.95,201,249,118.5,82.5,15.56,1,0,1,0,0,0,0.1,IDLE,0,6,0,IDLE,TIDAK ADA
7230,241,TERANG,143.92,201.05,249,118.6,82.45,15.55,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7260,242,TERANG,143.92,201.16,249,118.58,82.58,15.35,1,0,1,0,0,0,0.06,IDLE,0,6,0,IDLE,TIDAK ADA
7290,243,TERANG,143.89,201.01,249,118.48,82.53,15.24,1,0,1,0,0,0,0.01,IDLE,0,6,0,IDLE,TIDAK ADA
7320,244,TERANG,143.92,200.96,249,118.42,82.55,15.59,1,0,1,0,0,0,0.15,IDLE,0,6,0,IDLE,TIDAK ADA
7350,245,TERANG,143.84,200.82,249,118.43,82.4,15.68,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7380,246,TERANG,143.64,201,249,118.54,82.46,15.44,1,0,1,0,0,0,0.02,IDLE,0,6,0,IDLE,TIDAK ADA
7410,247,TERANG,143.83,200.95,249,118.54,82.41,15.44,1,0,1,0,0,0,0.27,IDLE,0,6,0,IDLE,TIDAK ADA
7440,248,TERANG,143.59,201,250,118.66,82.34,15.95,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7470,249,TERANG,143.57,201.04,249,118.55,82.49,15.99,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7500,250,TERANG,143.22,201.53,245,118.93,82.6,15.77,1,0,1,0,0,0,0.25,IDLE,0,6,0,IDLE,TIDAK ADA
7530,251,TERANG,143.22,201.53,244,118.9,82.63,15.7,1,0,1,0,0,0,0.11,IDLE,0,6,0,IDLE,TIDAK ADA
7560,252,TERANG,143.19,201.54,245,119.03,82.52,16.17,1,0,1,0,0,0,0.06,IDLE,0,6,0,IDLE,TIDAK ADA
7590,253,TERANG,143.22,201.53,245,118.94,82.59,16.01,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7620,254,TERANG,143.2,201.42,246,118.97,82.44,15.85,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7650,255,TERANG,143.16,201.52,245,118.92,82.59,15.68,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7680,256,TERANG,143.16,201.26,246,118.73,82.53,16.2,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7710,257,TERANG,143.16,201.6,244,119,82.6,15.83,1,0,1,0,0,0,0.11,IDLE,0,6,0,IDLE,TIDAK ADA
7740,258,TERANG,143.21,201.76,244,118.83,82.93,15.59,1,0,1,0,0,0,0.11,IDLE,0,6,0,IDLE,TIDAK ADA
7770,259,TERANG,143.33,201.38,246,119,82.38,16.11,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7800,260,TERANG,143.34,201.03,249,118.99,82.04,16.48,1,0,1,0,0,0,0.22,IDLE,0,6,0,IDLE,TIDAK ADA
7830,261,TERANG,143.36,201.2,250,118.96,82.24,15.42,1,0,1,0,0,0,0.1,IDLE,0,6,0,IDLE,TIDAK ADA
7860,262,TERANG,143.44,201.09,250,118.91,82.18,16.18,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
7890,263,TERANG,143.32,201.24,249,118.91,82.33,16.65,1,0,1,0,0,0,9.98,IDLE,0,6,0,IDLE,TIDAK ADA
7920,264,TERANG,143.36,200.46,249,118.87,81.59,16.66,1,0,1,0,0,0,263.5,ON,3,0,19,ON,ADA
7950,265,TERANG,143.35,200.8,249,118.39,82.41,16.42,1,0,1,0,0,0,16.4,IDLE,0,6,0,IDLE,TIDAK ADA
7980,266,TERANG,143.3,200.6,249,117.92,82.69,16.78,1,0,1,0,0,0,10.55,IDLE,0,6,0,IDLE,TIDAK ADA
8010,267,TERANG,143.26,200.86,249,118.32,82.54,16.35,1,0,1,0,0,0,15.2,IDLE,0,6,0,IDLE,TIDAK ADA
8040,268,TERANG,143.31,200.5,249,118.23,82.27,16.89,1,0,1,0,0,0,6.06,IDLE,0,6,0,IDLE,TIDAK ADA
8070,269,TERANG,143.31,200.36,249,117.74,82.61,16.66,1,0,1,0,0,0,13.73,IDLE,0,6,0,IDLE,TIDAK ADA
8100,270,TERANG,143.01,198.62,245,115.14,83.48,17,1,0,1,0,0,0,105.27,IDLE,0,1,0,IDLE,TIDAK ADA
8130,271,TERANG,142.96,198.57,244,115.17,83.4,16.93,1,0,1,0,0,0,331.91,ON,3,0,28,ON,ADA
8160,272,TERANG,142.96,198.62,243,115.2,83.42,16.69,1,0,1,0,0,0,469.77,ON,3,0,58,ON,ADA
8190,273,TERANG,142.99,198.64,245,115.18,83.46,17.03,1,0,1,0,0,0,295.83,ON,3,0,88,ON,ADA
8220,274,TERANG,142.96,198.65,244,115.18,83.47,16.61,1,0,1,0,0,0,545.09,ON,3,0,118,ON,ADA
8250,275,TERANG,142.99,198.85,242,115.19,83.66,16.38,1,0,1,0,0,0,64.46,ON,0,5,148,ON,ADA
8280,276,TERANG,142.99,198.76,243,115.26,83.5,16.59,1,0,1,0,0,0,67.84,ON,0,3,178,ON,ADA
8310,277,TERANG,142.96,199.02,243,115.44,83.58,16.49,1,0,1,0,0,0,86.68,ON,0,2,208,ON,TIDAK ADA
8340,278,TERANG,142.96,198.73,243,115.48,83.25,16.74,1,0,1,0,0,0,69.24,ON,0,2,238,ON,ADA
8370,279,TERANG,142.99,198.91,244,115.82,83.09,17.11,1,0,1,0,0,0,145.66,ON,3,0,268,ON,TIDAK ADA
8400,280,TERANG,142.72,200.97,250,118.81,82.16,17.73,1,0,1,0,0,0,273.22,ON,3,0,298,ON,ADA
8430,281,TERANG,142.67,201.08,248,118.95,82.13,17.46,1,0,1,0,0,0,462.71,ON,3,0,328,ON,ADA
8460,282,TERANG,142.68,0,0,0,0,0,-1,1,1,0,0,0,649.52,ON,3,0,358,ON,ADA
8490,283,TERANG,142.71,201.17,250,118.71,82.46,17.65,1,0,1,0,0,0,246.79,ON,3,0,388,ON,ADA
8520,284,TERANG,142.71,201.06,250,118.7,82.36,17.68,1,0,1,0,0,0,77.69,ON,0,4,418,ON,ADA
8550,285,TERANG,142.71,201.1,250,118.93,82.17,17.61,1,0,1,0,0,0,32.03,IDLE,0,6,0,IDLE,TIDAK ADA
8580,286,TERANG,142.55,200.35,244,117.08,83.27,16.18,1,0,1,0,0,0,104.33,IDLE,0,6,0,IDLE,TIDAK ADA
8610,287,TERANG,142.86,200.64,244,117.28,83.36,15.96,1,0,1,0,0,0,17.44,IDLE,0,6,0,IDLE,TIDAK ADA
8640,288,TERANG,142.87,200.41,244,117.2,83.21,16.11,1,0,1,0,0,0,6.45,IDLE,0,6,0,IDLE,TIDAK ADA
8670,289,TERANG,142.68,200.55,244,117.11,83.44,15.99,1,0,1,0,0,0,25.66,IDLE,0,6,0,IDLE,TIDAK ADA
8700,290,TERANG,142.97,200.44,244,117.03,83.41,16.08,1,0,1,0,0,0,8.28,IDLE,0,6,0,IDLE,TIDAK ADA
8730,291,TERANG,142.58,200.18,245,117.1,83.08,15.95,1,0,1,0,0,0,2.64,IDLE,0,6,0,IDLE,TIDAK ADA
8760,292,TERANG,142.69,200.33,242,117.08,83.25,15.8,1,0,1,0,0,0,0.01,IDLE,0,6,0,IDLE,TIDAK ADA
8790,293,TERANG,142.8,200.08,243,117.04,83.04,16.63,1,0,1,0,0,0,0.15,IDLE,0,6,0,IDLE,TIDAK ADA
8820,294,TERANG,142.42,200.51,244,117.16,83.35,15.91,1,0,1,0,0,0,21.63,IDLE,0,6,0,IDLE,TIDAK ADA
8850,295,TERANG,142.78,200.59,246,117.17,83.42,15.58,1,0,1,0,0,0,44.73,IDLE,0,6,0,IDLE,TIDAK ADA
8880,296,TERANG,142.65,200.47,243,118.09,82.39,16.02,1,0,1,0,0,0,1.48,IDLE,0,6,0,IDLE,TIDAK ADA
8910,297,TERANG,142.5,200.36,243,118.08,82.28,16.25,1,0,1,0,0,0,1.33,IDLE,0,6,0,IDLE,TIDAK ADA
8940,298,TERANG,142.46,200.22,245,118.07,82.15,16.41,1,0,1,0,0,0,0.76,IDLE,0,6,0,IDLE,TIDAK ADA
8970,299,TERANG,142.49,200.28,243,117.97,82.31,16.49,1,0,1,0,0,0,11.87,IDLE,0,6,0,IDLE,TIDAK ADA
9000,300,TERANG,142.42,200.23,243,118.08,82.16,16.36,1,0,1,0,0,0,68.6,IDLE,0,6,0,IDLE,TIDAK ADA
9030,301,TERANG,142.47,200.35,243,118.11,82.24,16.14,1,0,1,0,0,0,110.19,ON,0,1,15,ON,ADA
9060,302,TERANG,142.46,200.36,243,118.08,82.28,16.39,1,0,1,0,0,0,341.58,ON,3,0,45,ON,TIDAK ADA
9090,303,TERANG,142.61,199.97,248,118.06,81.92,16.59,1,0,1,0,0,0,206.61,ON,3,0,75,ON,ADA
9120,304,TERANG,142.61,200.32,244,118.11,82.21,16.31,1,0,1,0,0,0,211.39,ON,3,0,105,ON,TIDAK ADA
9150,305,TERANG,142.57,200.41,244,118.16,82.25,16.41,1,0,1,0,0,0,361.32,ON,3,0,135,ON,ADA
9180,306,TERANG,142.15,199.97,245,117.68,82.28,16.46,1,0,1,0,0,0,239.18,ON,3,0,165,ON,TIDAK ADA
9210,307,TERANG,141.38,200.34,245,117.69,82.65,15.93,1,0,1,0,0,0,577.32,ON,3,0,13,ON,ADA
9240,308,TERANG,108.99,200.4,242,117.89,82.51,15.62,1,0,1,0,0,0,140.32,ON,3,0,3,ON,ADA
9270,309,TERANG,135,200.43,243,117.83,82.6,15.39,1,0,1,0,0,0,73.63,ON,0,5,33,ON,ADA
9300,310,TERANG,138.82,200.25,242,117.86,82.39,15.72,1,0,1,0,0,0,292.29,ON,3,0,63,ON,ADA
9330,311,TERANG,140.61,200.16,245,117.78,82.38,16.61,1,0,1,0,0,0,4.85,IDLE,0,6,0,IDLE,TIDAK ADA
9360,312,TERANG,141.53,200.14,245,117.82,82.32,16.38,1,0,1,0,0,0,21.34,IDLE,0,6,0,IDLE,TIDAK ADA
9390,313,TERANG,142.21,199.98,245,117.77,82.21,16.46,1,0,1,0,0,0,50.53,IDLE,0,6,0,IDLE,TIDAK ADA
9420,314,TERANG,142.21,200.25,243,117.86,82.38,16.17,1,0,1,0,0,0,127.19,ON,1,0,28,ON,ADA
9450,315,TERANG,142.24,200.68,243,117.89,82.79,15.59,1,0,1,0,0,0,42.71,IDLE,0,6,0,IDLE,TIDAK ADA
9480,316,TERANG,142.76,201.28,247,118.38,82.91,16.31,1,0,1,0,0,0,0,IDLE,0,6,0,IDLE,TIDAK ADA
9510,317,TERANG,142.75,201.32,245,118.49,82.83,16.02,1,0,1,0,0,0,64.08,IDLE,0,6,0,IDLE,TIDAK ADA
9540,318,TERANG,142.77,201.23,253,118.42,82.81,16.69,1,0,1,0,0,0,167.83,ON,3,0,19,ON,TIDAK ADA
9570,319,TERANG,142.65,200.78,246,118.05,82.73,16.59,1,0,1,0,0,0,27.84,IDLE,0,6,0,IDLE,TIDAK ADA
9600,320,TERANG,142.81,198.29,248,114.67,83.63,16.68,1,0,1,0,0,0,15.35,IDLE,0,6,0,IDLE,TIDAK ADA
9630,321,TERANG,142.73,198.46,248,114.64,83.82,16.67,1,0,1,0,0,0,4.5,IDLE,0,6,0,IDLE,TIDAK ADA
9660,322,TERANG,142.59,198.28,248,114.72,83.56,16.28,1,0,1,0,0,0,25.25,ON,0,4,13,ON,ADA
9690,323,TERANG,142.75,198.19,248,114.65,83.54,16.23,1,0,1,0,0,0,34.47,IDLE,0,3,0,IDLE,TIDAK ADA
9720,324,TERANG,142.75,198.24,248,114.75,83.49,16.76,1,0,1,0,0,0,20.05,IDLE,0,6,0,IDLE,TIDAK ADA
9750,325,TERANG,142.8,198.25,248,114.79,83.46,16.49,1,0,1,0,0,0,9.47,IDLE,0,6,0,IDLE,TIDAK ADA
9780,326,TERANG,142.7,198.24,248,114.65,83.59,16.5,1,0,1,0,0,0,172.98,ON,3,0,19,ON,ADA
9810,327,TERANG,142.68,198.31,247,114.63,83.68,16.53,1,0,1,0,0,0,471.99,ON,3,0,49,ON,ADA
9840,328,TERANG,142.69,198.43,248,114.73,83.7,16.49,1,0,1,0,0,0,518.16,ON,3,0,79,ON,ADA
9870,329,TERANG,142.68,198.14,248,114.64,83.5,16.87,1,0,1,0,0,0,761.77,ON,3,0,109,ON,ADA
9900,330,TERANG,142.61,199.58,243,115.92,83.66,16.52,1,0,1,0,0,0,684.54,ON,3,0,139,ON,ADA
9930,331,TERANG,142.64,199.44,242,115.99,83.46,16.49,1,0,1,0,0,0,533.91,ON,3,0,169,ON,ADA
9960,332,TERANG,142.7,199.62,241,116,83.62,15.97,1,0,1,0,0,0,917.35,ON,3,0,199,ON,ADA
9990,333,TERANG,142.75,199.63,242,116.17,83.46,16.5,1,0,1,0,0,0,1010.38,ON,3,0,229,ON,ADA
10020,334,TERANG,142.81,199.97,241,116.3,83.67,15.61,1,0,1,0,0,0,1172.04,ON,3,0,259,ON,ADA
10050,335,TERANG,142.92,199.77,241,116.18,83.59,15.8,1,0,1,0,0,0,1360.7,ON,3,0,289,ON,ADA
10080,336,TERANG,143.39,200.07,240,116.34,83.73,15.9,1,0,1,0,0,0,1380.11,ON,3,0,319,ON,ADA
10110,337,TERANG,144.81,200.31,242,116.63,83.68,16.35,1,0,1,0,0,0,1482.03,ON,3,0,349,ON,ADA
10140,338,TERANG,144.69,200.44,242,116.72,83.73,16.2,1,0,1,0,0,0,1593.46,ON,3,0,379,ON,ADA
10170,339,TERANG,144.96,200.67,242,116.79,83.89,16.27,1,0,1,0,0,0,1829.59,ON,3,0,409,ON,TIDAK ADA
10200,340,TERANG,145.45,203.92,248,120.94,82.98,16.94,1,0,1,0,0,0,1651.3,ON,3,0,439,ON,TIDAK ADA
10230,341,TERANG,145.42,203.79,248,121.2,82.59,17.62,1,0,1,0,0,0,1285.42,ON,3,0,469,ON,TIDAK ADA
10260,342,TERANG,145.44,204.03,248,121.25,82.78,17.66,1,0,1,0,0,0,1395.1,ON,3,0,499,ON,ADA
10290,343,TERANG,145.43,204.32,248,121.31,83.01,17.17,1,0,1,0,0,0,1644.16,ON,3,0,529,ON,ADA
10320,344,TERANG,145.44,204.49,246,121.3,83.19,16.13,1,0,1,0,0,0,1321.79,ON,3,0,559,ON,ADA
10350,345,TERANG,145.41,204.05,248,121.24,82.81,17.19,1,0,1,0,0,0,1503.65,ON,3,0,589,ON,ADA
10380,346,TERANG,145.39,204.21,248,121.39,82.83,17.04,1,0,1,0,0,0,1301.54,ON,3,0,619,ON,ADA
10410,347,TERANG,144.77,203.81,247,121,82.8,17.26,1,0,1,0,0,0,1646.12,ON,3,0,649,ON,ADA
10440,348,TERANG,144.81,204.18,248,121.16,83.02,17.95,1,0,1,0,0,0,1522.68,ON,3,0,679,ON,ADA
10470,349,TERANG,145.07,203.98,250,121.05,82.93,18.01,1,0,1,0,0,0,1490.02,ON,3,0,709,ON,TIDAK ADA
10500,350,TERANG,145.18,204,250,121.05,82.95,16.93,1,0,1,0,0,0,1459.63,ON,3,0,739,ON,ADA
10530,351,TERANG,145.24,204.22,249,121.16,83.06,16.9,1,0,1,0,0,0,1463.65,ON,3,0,769,ON,TIDAK ADA
10560,352,TERANG,145.19,203.32,249,121.04,82.28,18.24,1,0,1,0,0,0,1590.49,ON,3,0,799,ON,ADA
10590,353,TERANG,145.14,203.64,249,120.95,82.69,17.2,1,0,1,0,0,0,1245.85,ON,3,0,829,ON,ADA
10620,354,TERANG,145.31,204.38,249,121.02,83.36,17.71,1,0,1,0,0,0,1599.19,ON,3,0,859,ON,ADA
10650,355,TERANG,145.2,202.87,253,119.73,83.14,17.59,1,0,1,0,0,0,1385.81,ON,3,0,889,ON,ADA
10680,356,TERANG,145.24,202.89,247,119.15,83.74,17.41,1,0,1,0,0,0,1575.3,ON,3,0,919,ON,ADA
10710,357,TERANG,145.23,203.47,253,119.34,84.13,16.85,1,0,1,0,0,0,1232.27,ON,3,0,949,ON,TIDAK ADA
10740,358,TERANG,145.38,203.09,248,119.64,83.45,17.06,1,0,1,0,0,0,1509.72,ON,3,0,979,ON,ADA
10770,359,TERANG,145.16,203.16,249,118.73,84.43,17.52,1,0,1,0,0,0,1176.17,ON,3,0,1009,ON,ADA
10800,360,TERANG,145.34,201.31,248,117.01,84.29,16.4,1,0,1,0,0,0,1075.63,ON,3,0,1039,ON,TIDAK ADA
10830,361,TERANG,145.31,202.43,248,118.36,84.07,16.68,1,0,1,0,0,0,810.24,ON,3,0,1069,ON,TIDAK ADA
10860,362,TERANG,145.11,202.46,242,118.93,83.53,16.7,1,0,1,0,0,0,805.86,ON,3,0,1099,ON,TIDAK ADA
10890,363,TERANG,144.99,202.4,243,118.96,83.44,16.28,1,0,1,0,0,0,768.3,ON,3,0,1129,ON,TIDAK ADA
10920,364,TERANG,145.08,202.58,250,119.57,83.01,16.87,1,0,1,0,0,0,587.19,ON,3,0,1159,ON,TIDAK ADA
10950,365,TERANG,145.04,203.58,246,120.2,83.38,15.9,1,0,1,0,0,0,915.03,ON,3,0,1189,ON,TIDAK ADA
10980,366,TERANG,144.94,202.64,247,119.39,83.25,16.82,1,0,1,0,0,0,888.22,ON,3,0,1219,ON,TIDAK ADA
11010,367,TERANG,144.97,202.34,248,119.61,82.74,16.8,1,0,1,0,0,0,733.81,ON,3,0,1249,ON,TIDAK ADA
11040,368,TERANG,144.93,201.81,248,119.06,82.74,16.32,1,0,1,0,0,0,582.42,ON,3,0,1279,ON,ADA
11070,369,TERANG,144.74,201.77,247,117.11,84.66,16.48,1,0,1,0,0,0,972.2,ON,3,0,1309,ON,ADA
11100,370,TERANG,144.75,201.86,248,116.92,84.94,17.44,1,0,1,0,0,0,823.14,ON,3,0,1339,ON,ADA
11130,371,TERANG,144.75,201.99,248,116.99,85,17.78,1,0,1,0,0,0,758.46,ON,3,0,1369,ON,ADA
11160,372,TERANG,144.71,202.06,245,116.64,85.42,16.33,1,0,1,0,0,0,717.79,ON,3,0,1399,ON,ADA
11190,373,TERANG,144.74,202.47,246,117.99,84.48,16.75,1,0,1,0,0,0,897.51,ON,3,0,1429,ON,ADA
11220,374,TERANG,144.78,203.11,249,119.11,84,16.5,1,0,1,0,0,0,832.81,ON,3,0,1459,ON,ADA
11250,375,TERANG,144.86,202.75,252,119.14,83.61,17.64,1,0,1,0,0,0,824.78,ON,3,0,1489,ON,ADA
11280,376,TERANG,145.09,203.06,246,120.01,83.04,17.31,1,0,1,0,0,0,785.68,ON,3,0,1519,ON,TIDAK ADA
11310,377,TERANG,144.98,203.85,247,120.21,83.64,16.2,1,0,1,0,0,0,521.98,ON,3,0,1549,ON,ADA
11340,378,TERANG,145.14,203.28,246,120.02,83.25,16.32,1,0,1,0,0,0,704.31,ON,3,0,1579,ON,ADA
11370,379,TERANG,145.29,203.22,248,120.13,83.1,16.93,1,0,1,0,0,0,810.12,ON,3,0,1609,ON,TIDAK ADA
11400,380,TERANG,145.6,204.28,248,121.2,83.07,16.92,1,0,1,0,0,0,736.56,ON,3,0,1639,ON,TIDAK ADA
11430,381,TERANG,145.53,204.22,248,121.04,83.18,17.67,1,0,1,0,0,0,865.24,ON,3,0,1669,ON,TIDAK ADA
11460,382,TERANG,145.53,203.83,248,121.13,82.7,17.04,1,0,1,0,0,0,1001.43,ON,3,0,1699,ON,TIDAK ADA
11490,383,TERANG,145.42,205,245,121.52,83.48,16.47,1,0,1,0,0,0,894.06,ON,3,0,1729,ON,TIDAK ADA
11520,384,TERANG,145.41,204.09,249,121.46,82.63,17.01,1,0,1,0,0,0,814.34,ON,3,0,1759,ON,TIDAK ADA
11550,385,TERANG,145.43,204.5,252,121.52,82.98,17.08,1,0,1,0,0,0,794.04,ON,3,0,1789,ON,TIDAK ADA
